time;moscow;s-peterburg;novosibirsk;ekaterenburg;kazan;volgograd;habarovsk
20230421;2132;null;948;307;2719;1110;68;603;539;309;93;732;396;22;114;84;74;33;119;123;11;null;29530;null;2805;32058;22960;4300;13601;14597;10873;1240;null;11602;2828;null;2710;3197;662;3768;null;1213
20230422;2115;1185;925;308;2686;1099;68;599;535;307;92;null;399;25;118;87;75;34;null;122;11;24536;29560;null;2809;null;22979;4300;13604;14599;10881;1239;15822;11605;2829;4713;2715;3200;664;3771;2738;null
20230422;2108;1183;924;308;null;1094;68;599;535;308;null;726;396;25;116;87;74;34;null;122;11;24539;29557;20375;2810;32094;22983;4298;13606;14601;10881;1239;15827;11606;2826;4711;2715;3200;664;3769;2739;null
20230423;2082;1173;915;305;2650;1066;67;592;527;302;88;720;390;25;116;87;75;32;120;119;11;24537;29553;20375;2807;32104;22980;4296;13614;14601;10879;1237;15838;null;2828;4713;2715;3201;663;3770;2740;null
20230423;2078;1172;913;304;2645;1063;66;592;527;302;88;718;386;25;116;87;75;32;120;119;11;24538;29556;20376;2808;32103;22984;4296;13613;14601;null;1238;null;null;2828;4713;2715;3201;663;3770;2741;null
20230423;2078;1172;913;304;2645;1063;66;592;527;302;88;718;386;25;116;87;75;32;120;119;11;null;29556;20375;2808;32102;22984;4295;null;14601;10879;1238;15840;11603;2828;4713;2715;3201;663;3770;2741;null
20230423;2078;1172;913;304;2645;1063;66;592;527;302;88;718;386;25;116;87;75;32;120;119;11;24539;29557;20377;2808;32102;22985;4297;13613;14602;10880;1238;15840;11604;2829;4713;2716;3201;663;3770;2741;null
20230423;2078;1172;913;304;2646;1063;66;592;527;302;88;718;386;25;116;87;75;32;120;119;11;24540;29557;20377;2808;32104;null;4297;13614;14602;10880;1238;15842;11604;2829;4713;2716;3201;663;3770;2741;null
20230423;2078;1172;913;304;2646;1063;66;592;527;302;88;718;386;25;116;87;75;32;120;119;11;24541;29557;20376;2808;32104;null;4297;13614;14603;10880;1238;15843;11604;2830;4713;2716;3201;663;3770;2741;null
20230424;2064;1166;902;299;2620;1054;66;585;525;299;88;717;383;25;117;87;75;33;117;118;11;24550;29561;20389;2808;32112;22989;4294;13618;14608;10885;1238;15852;11603;2827;4714;2718;3203;663;null;2740;1218
20230424;2122;1198;927;303;2706;1083;72;599;546;306;96;735;403;25;117;87;75;32;118;119;11;24566;29563;20398;2812;32128;23001;4297;13622;14603;null;1236;15861;11604;2829;4720;2713;3201;662;3776;2741;1219
20230425;2126;1202;926;304;2710;1088;70;597;547;307;96;735;404;25;117;87;75;32;117;119;11;24570;29572;20405;2809;32138;23006;4295;13628;14605;10885;1237;15869;11608;2827;4726;2713;3202;662;3777;2741;1221
20230426;2158;1217;943;317;2755;1095;75;607;553;308;95;739;414;26;117;87;74;33;116;120;11;24585;29580;20422;2809;32143;23022;4300;13632;null;10887;1238;15859;11611;2824;4726;2709;3204;665;3773;2743;1220
20230502;2106;1204;912;296;2687;1061;73;606;540;299;97;714;413;24;110;85;68;29;111;118;8;24636;29623;20458;2817;32285;23048;4313;13657;14640;10915;1241;null;11629;2822;4762;2735;3234;672;3813;2757;1218
20230502;2112;1205;913;296;2690;1063;73;608;541;299;97;716;413;24;110;85;68;29;111;118;8;24628;29626;20456;2819;32283;23047;4313;13657;14639;10912;1241;15899;11629;null;4765;2735;3234;672;3814;null;1218
20230502;2110;1203;911;297;2690;1063;73;607;541;298;99;717;413;24;110;85;68;29;111;118;8;24640;29628;20457;2819;32295;23048;4313;13659;14639;10915;1241;15901;11629;2822;4765;2735;3234;672;3814;null;1218
20230502;2112;1203;912;297;2691;1063;73;607;541;298;99;717;413;24;110;85;68;29;111;118;8;24638;29626;20457;2819;32295;23049;4313;13659;14632;10916;1241;15901;11629;2822;4765;2735;3234;672;3814;null;1218
20230502;2112;1203;912;297;2690;1063;73;607;541;298;99;717;413;24;110;85;68;29;111;118;8;24638;29626;20457;2819;32295;23048;4313;13659;14632;10915;1243;15901;11629;2822;4765;2735;3234;672;3814;null;1218
20230502;2127;1216;916;302;2711;1068;71;609;546;299;99;720;412;24;110;84;67;29;110;117;8;246552;296262;204661;28162;323102;230411;43163;136711;146461;109159;12361;159181;null;28252;47704;27332;32302;6726;38163;27582;12191
20230502;2127;1215;916;302;2711;1067;71;609;546;299;99;720;412;24;110;84;67;29;110;117;8;246552;296272;204661;28162;323102;230411;43163;136691;146441;109159;12361;159171;116271;28232;47704;27332;32302;6726;38163;27582;12191
20230502;2127;1215;916;302;2711;1067;71;609;546;299;99;720;413;24;110;84;67;29;110;117;8;246582;296282;204661;28162;323152;230401;null;136651;146451;109169;12361;159171;null;28232;47724;27332;32302;6726;38183;27582;12181
20230503;2123;1207;915;299;2713;1065;70;610;546;297;100;720;411;24;110;84;69;30;110;118;8;246512;296262;204561;28152;323072;230421;43173;136711;146471;109119;12361;159171;116251;28262;47744;27362;32332;6726;38213;27602;12201
20230503;2125;1208;916;300;2714;1066;71;611;547;299;100;721;411;24;110;84;69;30;110;118;8;246522;296252;204571;null;323062;230421;43163;null;146451;109109;12361;159161;116241;28252;47744;27372;32342;6726;38223;27602;12201
20230503;2127;1210;912;304;2711;1070;70;611;547;299;100;723;409;24;109;84;69;30;111;118;8;246622;296232;204611;28152;323162;230441;43183;null;146461;109139;12361;159161;null;28252;47744;27362;32332;6736;38233;27632;12201
20230516;2047;1155;873;294;2601;1012;61;571;522;294;96;699;377;22;97;69;54;24;99;95;6;249292;298132;null;null;326662;231962;null;138291;147651;110149;12571;160541;117131;28472;null;27502;32903;6706;38633;27912;12171
20230522;2059;1165;914;283;2624;1000;53;602;546;309;101;743;383;22;99;68;55;24;107;94;6;250932;299812;207681;28562;328822;233152;43753;138911;148301;110629;12571;161691;117631;28512;48694;27632;33223;6706;39033;28162;null
20230524;2120;1180;937;304;2688;1021;52;599;555;304;103;753;389;19;102;67;55;25;109;101;6;251372;299882;207761;28592;null;233412;43813;138991;148281;110689;12511;161831;117591;null;48814;27732;33293;6716;38953;28172;12191
20230528;2054;1177;924;294;2661;1002;49;564;549;300;100;740;375;18;98;62;55;25;109;90;7;251562;null;207871;null;329872;null;43874;139031;148361;110719;12511;162191;117731;28602;48944;27832;33543;6726;39203;28282;12191
20230528;2049;1172;919;294;2654;999;48;563;547;298;99;736;374;18;98;62;55;25;109;91;7;251622;null;207881;28612;329942;233522;43874;139011;148351;110739;12521;162131;117721;null;48954;27832;33553;6726;39203;28282;12191
20230529;2078;1181;936;296;2689;1022;49;566;549;301;97;757;371;17;96;64;56;24;109;95;7;251892;300072;208051;28662;330162;233732;43894;139111;148401;110779;12541;162111;117741;28562;49034;27882;33633;6736;39263;28332;12181
20230530;2107;1190;947;300;2738;1048;48;578;554;308;99;767;379;17;97;64;58;24;112;94;7;252172;300112;208201;28672;330312;233862;43904;139281;148391;null;12521;162211;117831;28552;49044;27902;33693;6736;39363;28312;12161
20230530;2104;1191;946;300;2738;1049;48;578;555;308;99;769;379;17;98;64;58;24;112;94;7;252162;300112;208191;28672;null;233882;43904;139291;148401;110789;12531;null;117841;28572;49044;27902;33693;6736;39363;28312;12161
20230605;2185;1223;964;285;2761;1074;61;572;550;322;90;763;377;16;89;66;57;22;96;94;8;629424;840096;479763;194601;1243419;812096;93158;324082;null;230261;46713;513864;354542;59565;24202;15781;15801;3322;24982;17701;5595
20230609;2294;1273;990;298;2908;1141;66;594;564;331;90;797;398;17;100;74;58;21;105;94;8;630374;840836;480943;194371;1246379;812706;93168;324882;379583;230681;46973;514874;355112;59725;25742;16561;16851;3522;26642;18691;5925
20230627;2237;1234;971;272;2932;1153;65;602;532;345;88;773;376;22;101;72;50;19;119;101;8;634814;845526;null;195151;1264009;814786;93468;327842;381843;232331;47083;521354;356372;60105;31272;18941;19691;4023;32152;20741;7316
20230706;2276;1244;996;280;3005;1139;71;609;533;335;84;770;405;27;110;74;55;25;120;106;12;637915;848716;487683;195211;1276369;817246;93538;329112;383143;232951;46983;525474;356972;60285;33772;20251;21151;4443;34532;21851;7837
20230721;2318;1189;989;293;3006;1090;81;623;517;334;89;783;402;29;105;75;62;29;127;117;12;642935;853136;490093;195631;1292659;819836;94108;331322;385283;234961;47183;532534;357882;60255;37333;22591;23691;4994;38713;23711;8627
20230727;2304;1158;1013;279;3014;1107;85;630;514;346;84;777;405;33;109;76;67;31;125;null;13;645475;855246;491923;195631;1299231;821036;94618;332262;385913;235741;47483;535364;358142;60425;null;23101;24582;5164;39723;24331;8677
20230727;2314;1162;1012;279;3007;1105;87;638;519;350;85;779;404;34;107;78;68;31;124;117;12;645545;null;492033;195601;1299391;821066;94588;332332;385993;235751;47473;535584;358222;60415;38453;23121;24592;5164;39733;24341;8667
20231015;2394;1235;1007;281;3262;1163;72;653;524;315;78;809;442;44;90;59;57;28;112;90;5;670535;875276;508274;199931;1392851;833336;95098;343662;397023;245141;48883;571514;363872;null;51954;30492;33542;6755;55374;30642;null
20231016;2393;1240;1013;276;3243;1156;70;645;521;315;76;809;442;42;91;60;58;28;115;93;5;670865;875406;508374;200071;1394071;833396;95088;343712;396963;245181;48923;571694;363882;60735;null;30502;33662;6765;55444;30682;null
20231023;2483;1227;1006;274;3296;1164;68;651;541;313;80;828;448;null;99;62;null;27;130;104;6;673855;877446;509844;200251;1401331;null;95158;345142;397813;245681;48733;574814;363912;null;52754;31392;34092;6935;56334;30962;10659
20231031;2528;1222;1026;283;3332;1177;73;649;548;311;86;857;440;35;101;61;63;25;136;103;4;675375;878256;510944;200661;1409201;null;95318;345802;398713;246231;48903;577454;364532;60565;53394;31582;34562;6945;null;31222;10789
20231106;2429;1181;979;276;3302;1114;71;608;536;313;82;836;425;27;88;60;47;18;126;95;4;675985;879186;511494;200961;1413671;834886;95508;346452;399173;246331;49093;578754;364532;60575;53664;31662;34932;7056;58204;31322;10849
20240104;2159;1030;806;216;2807;876;53;547;469;273;66;712;300;22;76;42;43;21;109;67;4;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20240105;2143;1029;805;215;2809;883;52;545;468;273;65;712;300;22;79;42;46;20;111;65;6;689965;888426;518294;202261;1457881;839056;96498;352332;401383;248362;49593;595434;365752;60535;59355;35152;39503;7726;64895;34272;11771
20240105;2143;1030;806;215;2809;884;52;545;468;273;65;713;300;22;80;42;46;20;112;65;6;689965;888436;518294;202291;1458021;839156;96458;352372;401343;248342;49573;595454;365762;60535;59435;35192;39523;7726;64935;34282;11771
20240105;2144;1030;806;215;2809;884;52;545;468;273;65;713;300;22;81;42;46;20;112;65;6;689975;888436;518294;202291;1458031;839146;96458;352382;401363;248332;49573;595464;365762;60535;59435;35192;39523;7726;64935;34282;11771
20240105;2144;1030;806;215;2810;885;52;546;468;273;65;713;300;22;81;42;46;20;112;65;6;689975;888446;518294;202291;1458061;839146;96458;352382;401363;248332;49573;595454;365752;60535;59435;35192;39523;7726;64945;34282;11771
20240105;2144;1030;806;214;2810;885;52;546;468;273;65;713;300;22;81;42;46;20;112;65;6;689975;888426;518294;202291;1458061;839156;96448;352382;401363;248332;49573;595444;365752;60535;59435;35192;39523;7726;64945;34282;11771
20240105;2144;1030;806;214;2810;885;52;546;468;273;65;713;300;22;81;42;46;20;112;65;6;689975;888426;518294;202291;1458071;839156;96448;352382;401363;248332;49573;595434;365752;60535;59435;35192;39523;7726;64945;34282;11771
20240105;2144;1030;806;214;2810;885;52;546;468;273;65;713;300;22;81;42;46;20;112;65;6;689985;888436;518304;202291;1458091;839166;96448;352372;401363;248332;49573;595434;365752;60535;59445;35192;39523;7726;64945;34282;11771
20240112;2388;1129;899;228;3072;996;60;631;510;303;76;774;342;27;92;44;47;25;121;68;9;694565;891316;520674;203071;1468701;841286;96878;354182;402923;249082;49893;599264;366632;60745;60595;35612;40043;7876;66035;34562;11841
20240115;2258;1075;839;214;2889;934;64;605;487;290;71;727;319;25;92;42;48;27;118;62;9;695575;891796;521174;203241;1471841;841736;97018;354692;403193;249402;50073;600234;366812;60725;60765;35762;40213;7896;66295;34712;11841
20240116;2338;1106;882;224;2981;970;70;626;494;286;74;747;331;27;94;45;50;28;124;68;9;696065;892096;521294;203451;1473431;841526;97008;354902;403183;249542;50113;600754;366812;60705;60895;35802;40263;7936;66235;34742;11861
20240119;2356;1116;895;222;3036;985;71;629;491;289;77;760;346;25;100;47;48;29;121;69;9;697055;893006;522114;203741;1478461;841996;97148;355272;null;249882;50153;601924;366692;60705;61405;35992;40483;7986;66665;34952;11881
20240124;2342;1133;903;225;3083;1000;68;612;490;291;74;756;343;24;96;48;49;25;117;73;10;699325;894446;523544;204001;1485041;842976;97248;356532;404223;250242;50113;604794;366662;60755;62155;36362;40973;8046;67425;35172;11851
20240125;2344;1135;911;226;3089;1009;68;618;492;290;72;764;345;24;95;47;48;25;117;73;10;699505;894786;523654;203951;1486101;842986;97198;356242;404183;250122;50093;605054;366422;60725;62225;36382;40923;8036;67525;35142;11861
20240126;2341;1157;918;229;3106;1020;65;615;495;291;76;768;352;23;94;42;47;27;117;70;10;699695;895097;523704;203861;1487571;842896;97288;356212;404203;250142;50083;605294;366302;60745;62325;36442;41013;8087;67805;35222;11831
20240130;2389;1167;933;227;3125;1052;64;614;491;293;81;768;362;25;97;42;52;28;118;70;10;700825;895587;524284;203801;1491111;843086;97488;356792;404413;250292;50023;606814;366192;60705;62695;36603;41283;8237;68175;35282;11841
20240201;2546;1234;990;246;3356;1129;73;650;516;316;88;831;384;26;108;47;56;28;125;77;10;701605;896247;524964;203641;1494611;843696;97618;356982;404623;250642;50073;608304;366182;60555;63175;36833;41633;8337;68625;35392;11861
20240208;2688;null;1038;258;3532;1168;88;659;538;322;89;865;402;26;96;49;58;30;115;81;10;703915;897767;526604;204071;1503061;844596;97498;357362;405133;251042;50243;610694;366522;60445;64175;37303;42113;8527;70005;35972;11981
20240213;2567;1237;1011;239;3405;1132;82;634;522;314;84;840;388;21;90;50;57;null;116;74;6;705295;899117;527504;204151;1506871;845186;97588;358032;405643;251252;50283;612444;366802;60555;64445;37553;42433;8537;70315;36202;12001
20240213;2592;1248;1022;244;3429;1144;83;651;525;320;87;849;390;21;89;50;60;22;116;74;5;705415;899107;527374;204191;1507081;845176;97538;358152;405743;251362;50313;612544;366772;60565;64505;37573;42473;8557;70385;36262;12011
20240302;2692;1264;1079;250;3493;1174;85;689;554;333;79;877;386;22;109;57;62;28;130;89;7;710535;902657;529344;204771;1525431;845776;97668;360402;408213;252392;50613;620394;367832;60465;66045;38743;43453;8727;73125;37022;12171
20240306;2716;1288;1096;255;3485;1166;83;710;560;335;75;880;374;23;106;64;60;31;132;95;6;712655;904117;530174;205031;1531061;846686;98008;361192;408823;252922;50863;621964;367912;60535;66935;38983;43873;8917;73675;37243;12291
20240317;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20240317;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20240317;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20240317;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20240317;2582;1251;1024;246;3403;1105;71;628;523;322;75;858;338;26;101;68;65;27;133;90;3;715695;906247;531124;205631;1542061;847606;98038;362592;409593;253872;50673;626214;368092;60325;67875;39573;44653;9117;75246;38033;12291
